Date,Campaign,Campaign ID,Placement,Verifiable Impressions
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_RMKT-Upsell RDA_Es (OPID-1843322),45
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840537),1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_YT and Moments RDA_En (OPID-1840265),10755
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_RMKT_CTA Button_En (OPID-1877676),6882
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_RMKT_CTA Buttons_Es (OPID-1890485),8
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_RMKT_PDP_En (OPID-1877677),3
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 4_RMKT_PDP_Es (OPID-1890486),9
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_CTXT RDA_BKWS_En_ad01 (OPID-1836992)_Imp,237
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_CTXT RDA_BKWS_Es_ad01 (OPID-1837007)_Imp,12
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_CTXT RDA_Competitors_En_ad01 (OPID-1837022)_Imp,367
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_CTXT RDA_Competitors_Es_ad01 (OPID-1837037)_Imp,2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_CTXT RDA_SKWS_En_ad01 (OPID-1837052)_Imp,346
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_En_ad01 (OPID-1888799)_Imp,3711270
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Es_ad01 (OPID-1888814)_Imp,14
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phone and Services_Es_ad01 (OPID-1835696)_Imp,14
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_En_ad01 (OPID-1835711)_Imp,587638
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_Es_ad01 (OPID-1835725)_Imp,30
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_En_ad01 (OPID-1836588)_Imp,539791
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_Es_ad01 (OPID-1836603)_Imp,1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Cameras & Camcorders_En_ad01 (OPID-1836674)_Imp,18478
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile & Wireless_En_ad01 (OPID-1836704)_Imp,4879
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile & Wireless_Es_ad01 (OPID-1836722)_Imp,2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile OS_En_ad01 (OPID-1836737)_Imp,5020
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile OS_Es_ad01 (OPID-1836752)_Imp,39
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile Phones_En_ad01 (OPID-1836767)_Imp,7072
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile Phones_Es_ad01 (OPID-1836782)_Imp,2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_CTA Buttons RDA_En_ad01 (OPID-1843411)_Imp,10248
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1843421)_Imp,19928
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_RMKT RDA_Es_ad01 (OPID-1843353)_Imp,88
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Apps_En_ad01 (OPID-1843511)_Imp,406797
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835365)_Imp,24
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835232)_Imp,249
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835425)_Imp,72
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_CTA Button RDA_Es_ad01 (OPID-1835440)_Imp,6
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1835455)_Imp,25046
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_PDP RDA_Es_ad01 (OPID-1835470)_Imp,46
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_RMKT RDA_Es_ad01 (OPID-1837247)_Imp,35
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_RMKT-Upsell RDA_Pixel 3a & Older_Es_ad01 (OPID-1837187)_Imp,166
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_X-Product RDA_Chromeast_En_ad01 (OPID-1835988)_Imp,1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_X-Product RDA_Home_Es_ad01 (OPID-1836064)_Imp,11
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835262)_Imp,638
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_YT and Moments RDA_Es_ad01 (OPID-1835278)_Imp,2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_IMS_En (OPID-1840407),319589
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_IMS_Es (OPID-1840408),76
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phone Service Providers_En (OPID-1840409),453801
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phone Service Providers_Es (OPID-1840410),629
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_En (OPID-1840411),224255
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_Es (OPID-1840412),16
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_En (OPID-1842587),98030
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_Es (OPID-1842588),51
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_BKWS_En (OPID-1843175),13
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_BKWS_Es (OPID-1843177),1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_Competitors_En (OPID-1843179),40
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_Competitors_Es (OPID-1843181),1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_SKWS_En (OPID-1843182),35
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Cameras & Camcorders_En (OPID-1842697),285
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Cameras & Camcorders_Es (OPID-1842698),90
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile & Wireless_En (OPID-1842699),1584
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile & Wireless_Es (OPID-1842700),126
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile OS_En (OPID-1842701),420
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile OS_Es (OPID-1842702),42
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile Phones_En (OPID-1842703),1556
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Mobile Phones_Es (OPID-1842704),3
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_Android RDA_Device Targeting_En (OPID-1842078),16521
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_Android RDA_Device Targeting_En (OPID-1842085),1840210
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840269),1
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_Google Store_Android RDA_Device Targeting_En (OPID-1842093),38904
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_RMKT-Upsell RDA_En (OPID-1843323),89384
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_RMKT-Upsell RDA_Es (OPID-1843324),4
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_Google Store_RMKT_YT and Moments RDA_En (OPID-1840271),14299
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_Google Store_iPhone RDA_Device Targeting_En (OPID-1842096),5848
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_RMKT_PDP_En (OPID-1877683),19
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 4_RMKT_PDP_Es (OPID-1890492),263
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_IMS_En (OPID-1840425),13449
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_IMS_Es (OPID-1840426),2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phone Service Providers_En (OPID-1840427),24632
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phone Service Providers_Es (OPID-1840428),150
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_En (OPID-1840429),11744
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_IMS_IMS RDA_Mobile Phones_Es (OPID-1840430),3
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_En (OPID-1842589),4462
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Affinity RDA_Mobile Enthusiasts_Es (OPID-1842590),2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_CTXT RDA_Competitors_En (OPID-1843190),2
2019-10-19,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Prospecting_Topics RDA_Cameras & Camcorders_En (OPID-1842705),5
