Campaign,Campaign ID,Placement,Date,Video Player Size,Verifiable Impressions
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_CBS_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Why Women Kill Integration_Commercial Pod Ownership_P4 Asset_Soli_Promo (OPID-1892237)_Imp,2019-10-16,(not set),4304
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_CBS_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Why Women Kill Integration_Commercial Pod Ownership_P4 Asset_Soli_Promo (OPID-1892237)_Imp,2019-10-17,(not set),18131
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_CBS_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Why Women Kill Integration_Commercial Pod Ownership_P4 Asset_Soli_Promo (OPID-1892237)_Imp,2019-10-18,(not set),19169
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_CBS_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Why Women Kill Integration_Commercial Pod Ownership_P4 Asset_Soli_Promo (OPID-1892237)_Imp,2019-10-19,(not set),14944
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_CBS_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Why Women Kill Integration_Commercial Pod Ownership_P4 Asset_Soli_Promo (OPID-1892237)_Imp,2019-10-20,(not set),13859
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Complex Media_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_S2_Hot Ones Sponsorship_Logo (OPID-1895767)_Imp,2019-10-16,(not set),1
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Complex Media_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Complex Hot Ones_Bumpers_Pixel Pod 1 (OPID-1895788)_Imp,2019-10-16,(not set),1
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Complex Media_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Complex Hot Ones_Bumpers_Pixel Pod 2 (OPID-1895789)_Imp,2019-10-16,(not set),1
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Complex Media_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_S2_Complex Hot Ones_Bumpers_Pixel Pod 3 (OPID-1895790)_Imp,2019-10-16,(not set),1
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Desk_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895593)_VAST,2019-10-20,(not set),2
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895595)_VAST,2019-10-16,(not set),538735
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895595)_VAST,2019-10-17,(not set),322797
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895595)_VAST,2019-10-18,(not set),475657
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895595)_VAST,2019-10-19,(not set),468042
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895595)_VAST,2019-10-20,(not set),397089
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895596)_VAST,2019-10-16,(not set),534823
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895596)_VAST,2019-10-17,(not set),321849
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895596)_VAST,2019-10-18,(not set),422079
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895596)_VAST,2019-10-19,(not set),310408
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Hyb_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895596)_VAST,2019-10-20,(not set),264039
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895597)_VAST,2019-10-16,(not set),71481
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895597)_VAST,2019-10-17,(not set),50456
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895597)_VAST,2019-10-18,(not set),51466
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895597)_VAST,2019-10-19,(not set),67124
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_06s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895597)_VAST,2019-10-20,(not set),57953
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895598)_VAST,2019-10-16,(not set),74545
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895598)_VAST,2019-10-17,(not set),52889
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895598)_VAST,2019-10-18,(not set),49052
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895598)_VAST,2019-10-19,(not set),47473
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Hulu_Mob_None_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Hulu Googley Showlist_DBM (OPID-1895598)_VAST,2019-10-20,(not set),40781
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Desk_None_None_BAN_300x250_Q4 2019_RMKT_P_Scrutineer_Desktop Video Exposed_#97755_DBM (OPID-1897069),2019-10-15,(not set),2
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-15,LARGE,2
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-15,SMALL,3
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-16,(not set),8
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-16,HD,38
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-16,LARGE,16
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-16,SMALL,19
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-17,(not set),55
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-17,HD,226
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-17,LARGE,55
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-17,SMALL,24
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-18,(not set),68
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-18,HD,335
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-18,LARGE,105
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-18,SMALL,51
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-19,(not set),46
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-19,HD,178
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-19,LARGE,36
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-19,SMALL,10
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-20,(not set),40
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-20,HD,150
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-20,LARGE,41
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + 1PD_DBM (OPID-1890505)_VAST,2019-10-20,SMALL,25
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-15,(not set),5869
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-15,HD,17986
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-15,LARGE,12060
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-15,SMALL,4951
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-16,(not set),18642
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-16,HD,72610
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-16,LARGE,30333
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-16,SMALL,14457
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-17,(not set),24722
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-17,HD,89563
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-17,LARGE,34948
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-17,SMALL,16606
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-18,(not set),23453
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-18,HD,81215
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-18,LARGE,34061
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-18,SMALL,15099
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-19,(not set),23561
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-19,HD,88489
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-19,LARGE,27255
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-19,SMALL,11618
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-20,(not set),24524
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-20,HD,93438
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-20,LARGE,29829
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android + affinity_DBM (OPID-1890506)_VAST,2019-10-20,SMALL,11231
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android_DBM (OPID-1890507)_VAST,2019-10-15,(not set),6480
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android_DBM (OPID-1890507)_VAST,2019-10-15,HD,19227
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android_DBM (OPID-1890507)_VAST,2019-10-15,LARGE,12750
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android_DBM (OPID-1890507)_VAST,2019-10-15,SMALL,5266
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_Open Exchange AdX_Mob_None_IA_In-stream video_06s-H_Q4 2019_NonRMKT_P_Adx_Switchers_p3a core android_DBM (OPID-1890507)_VAST,2019-10-16,(not set),21453
